t(s)	ch1x	ch1y
1.535602e+01	3.842953e-01	9.232102e-01
1.535622e+01	3.810704e-01	9.245460e-01
1.535642e+01	3.778408e-01	9.258706e-01
1.535664e+01	3.746066e-01	9.271839e-01
1.535684e+01	3.713678e-01	9.284858e-01
1.535706e+01	3.681246e-01	9.297765e-01
1.535796e+01	3.648768e-01	9.310558e-01
1.537164e+01	3.616246e-01	9.323238e-01
1.537181e+01	3.583679e-01	9.335804e-01
1.537197e+01	3.551070e-01	9.348257e-01
1.537213e+01	3.518416e-01	9.360595e-01
1.537228e+01	3.485720e-01	9.372820e-01
1.537244e+01	3.452982e-01	9.384930e-01
1.537260e+01	3.420201e-01	9.396926e-01
1.538680e+01	3.387379e-01	9.408808e-01
1.538699e+01	3.354516e-01	9.420575e-01
1.538718e+01	3.321611e-01	9.432227e-01
1.538737e+01	3.288666e-01	9.443764e-01
1.538757e+01	3.255682e-01	9.455186e-01
1.538776e+01	3.222657e-01	9.466493e-01
1.538795e+01	3.189593e-01	9.477684e-01
1.538814e+01	3.156490e-01	9.488760e-01
1.540199e+01	3.123349e-01	9.499721e-01
1.540219e+01	3.090170e-01	9.510565e-01
1.540237e+01	3.056953e-01	9.521294e-01
1.540255e+01	3.023699e-01	9.531907e-01
1.540273e+01	2.990408e-01	9.542403e-01
1.540291e+01	2.957081e-01	9.552784e-01
1.540308e+01	2.923717e-01	9.563048e-01
1.540396e+01	2.890318e-01	9.573195e-01
1.541723e+01	2.856884e-01	9.583226e-01
1.541742e+01	2.823415e-01	9.593140e-01
1.541760e+01	2.789911e-01	9.602937e-01
1.541779e+01	2.756374e-01	9.612617e-01
1.541798e+01	2.722802e-01	9.622180e-01
1.541815e+01	2.689198e-01	9.631626e-01
1.541831e+01	2.655561e-01	9.640954e-01
1.543303e+01	2.621892e-01	9.650165e-01
1.543338e+01	2.588190e-01	9.659258e-01
1.543370e+01	2.554458e-01	9.668234e-01
1.543401e+01	2.520694e-01	9.677092e-01
1.543436e+01	2.486899e-01	9.685832e-01
1.543505e+01	2.453074e-01	9.694453e-01
1.543528e+01	2.419219e-01	9.702957e-01
1.543549e+01	2.385335e-01	9.711343e-01
1.543606e+01	2.351421e-01	9.719610e-01
1.544895e+01	2.317479e-01	9.727759e-01
1.544934e+01	2.283509e-01	9.735789e-01
1.544974e+01	2.249511e-01	9.743701e-01
1.545018e+01	2.215485e-01	9.751494e-01
1.545051e+01	2.181432e-01	9.759168e-01
1.545083e+01	2.147353e-01	9.766723e-01
1.545115e+01	2.113248e-01	9.774159e-01
1.545208e+01	2.079117e-01	9.781476e-01
1.546389e+01	2.044961e-01	9.788674e-01
1.546431e+01	2.010779e-01	9.795752e-01
1.546476e+01	1.976573e-01	9.802712e-01
1.546516e+01	1.942344e-01	9.809552e-01
1.546557e+01	1.908090e-01	9.816272e-01
1.546592e+01	1.873813e-01	9.822873e-01
1.546621e+01	1.839514e-01	9.829353e-01
1.547902e+01	1.805191e-01	9.835715e-01
1.547942e+01	1.770847e-01	9.841956e-01
1.547982e+01	1.736482e-01	9.848078e-01
1.548023e+01	1.702095e-01	9.854079e-01
1.548069e+01	1.667687e-01	9.859960e-01
1.548113e+01	1.633260e-01	9.865722e-01
1.548154e+01	1.598812e-01	9.871363e-01
1.548214e+01	1.564345e-01	9.876883e-01
1.549441e+01	1.529858e-01	9.882284e-01
1.549479e+01	1.495353e-01	9.887564e-01
1.549517e+01	1.460830e-01	9.892723e-01
1.549551e+01	1.426289e-01	9.897762e-01
1.549584e+01	1.391731e-01	9.902681e-01
1.549614e+01	1.357156e-01	9.907478e-01
1.549641e+01	1.322564e-01	9.912155e-01
1.551037e+01	1.287956e-01	9.916712e-01
1.551106e+01	1.253332e-01	9.921147e-01
1.551132e+01	1.218693e-01	9.925462e-01
1.551160e+01	1.184040e-01	9.929655e-01
1.551186e+01	1.149372e-01	9.933728e-01
1.551211e+01	1.114689e-01	9.937679e-01
1.551235e+01	1.079994e-01	9.941510e-01
1.551257e+01	1.045285e-01	9.945219e-01
1.552638e+01	1.010563e-01	9.948807e-01
1.552665e+01	9.758290e-02	9.952274e-01
1.552691e+01	9.410831e-02	9.955620e-01
1.552717e+01	9.063258e-02	9.958844e-01
1.552742e+01	8.715574e-02	9.961947e-01
1.552765e+01	8.367784e-02	9.964929e-01
1.552789e+01	8.019892e-02	9.967789e-01
1.552812e+01	7.671903e-02	9.970528e-01
1.554176e+01	7.323820e-02	9.973145e-01
1.554198e+01	6.975647e-02	9.975641e-01
1.554218e+01	6.627390e-02	9.978015e-01
1.554239e+01	6.279052e-02	9.980267e-01
1.554260e+01	5.930637e-02	9.982398e-01
1.554281e+01	5.582150e-02	9.984408e-01
1.554303e+01	5.233596e-02	9.986295e-01
1.554403e+01	4.884977e-02	9.988061e-01
1.555788e+01	4.536299e-02	9.989706e-01
1.555812e+01	4.187565e-02	9.991228e-01
1.555836e+01	3.838781e-02	9.992629e-01
1.555861e+01	3.489950e-02	9.993908e-01
1.555885e+01	3.141076e-02	9.995066e-01
1.555911e+01	2.792164e-02	9.996101e-01
1.555937e+01	2.443218e-02	9.997015e-01
1.556005e+01	2.094242e-02	9.997807e-01
1.557333e+01	1.745241e-02	9.998477e-01
1.557362e+01	1.396218e-02	9.999025e-01
1.557388e+01	1.047178e-02	9.999452e-01
1.557412e+01	6.981260e-03	9.999756e-01
1.557438e+01	3.490651e-03	9.999939e-01
1.557465e+01	7.894917e-13	1.000000e+00
1.557499e+01	-3.490651e-03	9.999939e-01
1.557610e+01	-6.981260e-03	9.999756e-01
1.558869e+01	-1.047178e-02	9.999452e-01
1.558891e+01	-1.396218e-02	9.999025e-01
1.558912e+01	-1.745241e-02	9.998477e-01
1.558935e+01	-2.094242e-02	9.997807e-01
1.558957e+01	-2.443218e-02	9.997015e-01
1.558980e+01	-2.792164e-02	9.996101e-01
1.558999e+01	-3.141076e-02	9.995066e-01
1.560478e+01	-3.489950e-02	9.993908e-01
1.560496e+01	-3.838781e-02	9.992629e-01
1.560514e+01	-4.187565e-02	9.991228e-01
1.560533e+01	-4.536299e-02	9.989706e-01
1.560553e+01	-4.884977e-02	9.988061e-01
1.560572e+01	-5.233596e-02	9.986295e-01
1.560591e+01	-5.582150e-02	9.984408e-01
1.560611e+01	-5.930637e-02	9.982398e-01
1.561983e+01	-6.279052e-02	9.980267e-01
1.562004e+01	-6.627390e-02	9.978015e-01
1.562026e+01	-6.975647e-02	9.975641e-01
1.562049e+01	-7.323820e-02	9.973145e-01
1.562074e+01	-7.671903e-02	9.970528e-01
1.562096e+01	-8.019892e-02	9.967789e-01
1.562115e+01	-8.367784e-02	9.964929e-01
1.562197e+01	-8.715574e-02	9.961947e-01
1.563561e+01	-9.063258e-02	9.958844e-01
1.563577e+01	-9.410831e-02	9.955620e-01
1.563592e+01	-9.758290e-02	9.952274e-01
1.563606e+01	-1.010563e-01	9.948807e-01
1.563621e+01	-1.045285e-01	9.945219e-01
1.563637e+01	-1.079994e-01	9.941510e-01
1.563656e+01	-1.114689e-01	9.937679e-01
1.565164e+01	-1.149372e-01	9.933728e-01
1.565182e+01	-1.184040e-01	9.929655e-01
1.565200e+01	-1.218693e-01	9.925462e-01
1.565218e+01	-1.253332e-01	9.921147e-01
1.565234e+01	-1.287956e-01	9.916712e-01
1.565250e+01	-1.322564e-01	9.912155e-01
1.565265e+01	-1.357156e-01	9.907478e-01
1.565280e+01	-1.391731e-01	9.902681e-01
1.566748e+01	-1.426289e-01	9.897762e-01
1.566774e+01	-1.460830e-01	9.892723e-01
1.566800e+01	-1.495353e-01	9.887564e-01
1.566824e+01	-1.529858e-01	9.882284e-01
1.566845e+01	-1.564345e-01	9.876883e-01
1.566866e+01	-1.598812e-01	9.871363e-01
1.566887e+01	-1.633260e-01	9.865722e-01
1.566905e+01	-1.667687e-01	9.859960e-01
1.566996e+01	-1.702095e-01	9.854079e-01
1.568312e+01	-1.736482e-01	9.848078e-01
1.568337e+01	-1.770847e-01	9.841956e-01
1.568361e+01	-1.805191e-01	9.835715e-01
1.568393e+01	-1.839514e-01	9.829353e-01
1.568415e+01	-1.873813e-01	9.822873e-01
1.568436e+01	-1.908090e-01	9.816272e-01
1.568456e+01	-1.942344e-01	9.809552e-01
1.569903e+01	-1.976573e-01	9.802712e-01
1.569943e+01	-2.010779e-01	9.795752e-01
1.569983e+01	-2.044961e-01	9.788674e-01
1.570023e+01	-2.079117e-01	9.781476e-01
1.570058e+01	-2.113248e-01	9.774159e-01
1.570088e+01	-2.147353e-01	9.766723e-01
1.570119e+01	-2.181432e-01	9.759168e-01
1.570145e+01	-2.215485e-01	9.751494e-01
1.570203e+01	-2.249511e-01	9.743701e-01
1.571455e+01	-2.283509e-01	9.735789e-01
1.571495e+01	-2.317479e-01	9.727759e-01
1.571536e+01	-2.351421e-01	9.719610e-01
1.571585e+01	-2.385335e-01	9.711343e-01
1.571630e+01	-2.419219e-01	9.702957e-01
1.571668e+01	-2.453074e-01	9.694453e-01
1.571705e+01	-2.486899e-01	9.685832e-01
1.571808e+01	-2.520694e-01	9.677092e-01
1.573006e+01	-2.554458e-01	9.668234e-01
1.573050e+01	-2.588190e-01	9.659258e-01
1.573124e+01	-2.621892e-01	9.650165e-01
1.573170e+01	-2.655561e-01	9.640954e-01
1.573215e+01	-2.689198e-01	9.631626e-01
1.573258e+01	-2.722802e-01	9.622180e-01
1.573300e+01	-2.756374e-01	9.612617e-01
1.573412e+01	-2.789911e-01	9.602937e-01
1.574602e+01	-2.823415e-01	9.593140e-01
1.574643e+01	-2.856884e-01	9.583226e-01
1.574683e+01	-2.890318e-01	9.573195e-01
1.574720e+01	-2.923717e-01	9.563048e-01
1.574755e+01	-2.957081e-01	9.552784e-01
1.574789e+01	-2.990408e-01	9.542403e-01
1.574818e+01	-3.023699e-01	9.531907e-01
1.576170e+01	-3.056953e-01	9.521294e-01
1.576199e+01	-3.090170e-01	9.510565e-01
1.576228e+01	-3.123349e-01	9.499721e-01
1.576258e+01	-3.156490e-01	9.488760e-01
1.576287e+01	-3.189593e-01	9.477684e-01
1.576317e+01	-3.222657e-01	9.466493e-01
1.576348e+01	-3.255682e-01	9.455186e-01
1.576411e+01	-3.288666e-01	9.443764e-01
1.577682e+01	-3.321611e-01	9.432227e-01
1.577713e+01	-3.354516e-01	9.420575e-01
1.577746e+01	-3.387379e-01	9.408808e-01
1.577780e+01	-3.420201e-01	9.396926e-01
1.577809e+01	-3.452982e-01	9.384930e-01
1.577836e+01	-3.485720e-01	9.372820e-01
1.577861e+01	-3.518416e-01	9.360595e-01
1.579291e+01	-3.551070e-01	9.348257e-01
1.579340e+01	-3.583679e-01	9.335804e-01
1.579383e+01	-3.616246e-01	9.323238e-01
1.579421e+01	-3.648768e-01	9.310558e-01
1.579456e+01	-3.681246e-01	9.297765e-01
1.579490e+01	-3.713678e-01	9.284858e-01
1.579527e+01	-3.746066e-01	9.271839e-01
1.579563e+01	-3.778408e-01	9.258706e-01
1.579614e+01	-3.810704e-01	9.245460e-01
1.580804e+01	-3.842953e-01	9.232102e-01
1.580837e+01	-3.875156e-01	9.218632e-01
1.580869e+01	-3.907311e-01	9.205049e-01
1.580902e+01	-3.939419e-01	9.191353e-01
1.580934e+01	-3.971479e-01	9.177546e-01
1.580973e+01	-4.003490e-01	9.163627e-01
1.581015e+01	-4.035453e-01	9.149597e-01
1.582364e+01	-4.067366e-01	9.135455e-01
1.582384e+01	-4.099230e-01	9.121201e-01
1.582405e+01	-4.131044e-01	9.106837e-01
1.582424e+01	-4.162808e-01	9.092361e-01
1.582444e+01	-4.194521e-01	9.077775e-01
1.582466e+01	-4.226183e-01	9.063078e-01
1.582485e+01	-4.257793e-01	9.048271e-01
1.582596e+01	-4.289351e-01	9.033353e-01
1.583817e+01	-4.320857e-01	9.018325e-01
1.583835e+01	-4.352311e-01	9.003188e-01
1.583854e+01	-4.383711e-01	8.987940e-01
1.583873e+01	-4.415059e-01	8.972584e-01
1.583891e+01	-4.446352e-01	8.957118e-01
1.583910e+01	-4.477591e-01	8.941542e-01
1.584003e+01	-4.508775e-01	8.925858e-01
1.585363e+01	-4.539905e-01	8.910065e-01
1.585383e+01	-4.570979e-01	8.894164e-01
1.585403e+01	-4.601998e-01	8.878154e-01
1.585425e+01	-4.632960e-01	8.862036e-01
1.585448e+01	-4.663866e-01	8.845810e-01
1.585471e+01	-4.694716e-01	8.829476e-01
1.585495e+01	-4.725508e-01	8.813035e-01
1.585598e+01	-4.756242e-01	8.796486e-01
1.587014e+01	-4.786919e-01	8.779830e-01
1.587030e+01	-4.817537e-01	8.763067e-01
1.587045e+01	-4.848096e-01	8.746197e-01
1.587062e+01	-4.878597e-01	8.729221e-01
1.587078e+01	-4.909038e-01	8.712138e-01
1.587095e+01	-4.939419e-01	8.694949e-01
1.587111e+01	-4.969740e-01	8.677655e-01
1.587198e+01	-5.000000e-01	8.660254e-01
1.588564e+01	-5.030199e-01	8.642748e-01
1.588579e+01	-5.060338e-01	8.625137e-01
1.588594e+01	-5.090414e-01	8.607420e-01
1.588609e+01	-5.120429e-01	8.589599e-01
1.588624e+01	-5.150381e-01	8.571673e-01
1.588638e+01	-5.180270e-01	8.553643e-01
1.588654e+01	-5.210096e-01	8.535508e-01
1.590084e+01	-5.239859e-01	8.517269e-01
1.590102e+01	-5.269558e-01	8.498927e-01
1.590119e+01	-5.299193e-01	8.480481e-01
1.590136e+01	-5.328763e-01	8.461932e-01
1.590153e+01	-5.358268e-01	8.443279e-01
1.590168e+01	-5.387708e-01	8.424524e-01
1.590182e+01	-5.417082e-01	8.405666e-01
1.590197e+01	-5.446390e-01	8.386706e-01
1.591690e+01	-5.475632e-01	8.367643e-01
1.591718e+01	-5.504807e-01	8.348479e-01
1.591744e+01	-5.533915e-01	8.329212e-01
1.591768e+01	-5.562956e-01	8.309845e-01
1.591792e+01	-5.591929e-01	8.290376e-01
1.591818e+01	-5.620834e-01	8.270806e-01
1.591842e+01	-5.649670e-01	8.251135e-01
1.591867e+01	-5.678437e-01	8.231364e-01
1.593330e+01	-5.707136e-01	8.211492e-01
1.593377e+01	-5.735764e-01	8.191520e-01
1.593423e+01	-5.764323e-01	8.171449e-01
1.593468e+01	-5.792812e-01	8.151278e-01
1.593510e+01	-5.821230e-01	8.131008e-01
1.593547e+01	-5.849577e-01	8.110638e-01
1.593583e+01	-5.877853e-01	8.090170e-01
1.593614e+01	-5.906057e-01	8.069603e-01
1.593642e+01	-5.934189e-01	8.048938e-01
1.594797e+01	-5.962249e-01	8.028175e-01
1.594833e+01	-5.990236e-01	8.007314e-01
1.594872e+01	-6.018150e-01	7.986355e-01
1.594910e+01	-6.045991e-01	7.965299e-01
1.594947e+01	-6.073758e-01	7.944146e-01
1.594979e+01	-6.101452e-01	7.922896e-01
1.595010e+01	-6.129071e-01	7.901550e-01
1.596310e+01	-6.156615e-01	7.880108e-01
1.596344e+01	-6.184084e-01	7.858569e-01
1.596378e+01	-6.211478e-01	7.836935e-01
1.596414e+01	-6.238796e-01	7.815205e-01
1.596450e+01	-6.266038e-01	7.793380e-01
1.596487e+01	-6.293204e-01	7.771460e-01
1.596522e+01	-6.320293e-01	7.749445e-01
1.596612e+01	-6.347305e-01	7.727336e-01
1.597860e+01	-6.374240e-01	7.705132e-01
1.597892e+01	-6.401097e-01	7.682835e-01
1.597923e+01	-6.427876e-01	7.660444e-01
1.597954e+01	-6.454577e-01	7.637960e-01
1.597985e+01	-6.481199e-01	7.615383e-01
1.598014e+01	-6.507742e-01	7.592713e-01
1.598039e+01	-6.534206e-01	7.569951e-01
1.599347e+01	-6.560590e-01	7.547096e-01
1.599375e+01	-6.586895e-01	7.524149e-01
1.599402e+01	-6.613119e-01	7.501111e-01
1.599429e+01	-6.639262e-01	7.477981e-01
1.599456e+01	-6.665325e-01	7.454760e-01
1.599483e+01	-6.691306e-01	7.431448e-01
1.599511e+01	-6.717206e-01	7.408046e-01
1.599610e+01	-6.743024e-01	7.384553e-01
1.600909e+01	-6.768760e-01	7.360971e-01
1.600941e+01	-6.794413e-01	7.337299e-01
1.600972e+01	-6.819984e-01	7.313537e-01
1.601003e+01	-6.845471e-01	7.289686e-01
1.601036e+01	-6.870875e-01	7.265747e-01
1.601077e+01	-6.896195e-01	7.241719e-01
1.601112e+01	-6.921432e-01	7.217602e-01
1.601213e+01	-6.946584e-01	7.193398e-01
1.602518e+01	-6.971651e-01	7.169106e-01
1.602548e+01	-6.996633e-01	7.144727e-01
1.602579e+01	-7.021531e-01	7.120260e-01
1.602608e+01	-7.046342e-01	7.095707e-01
1.602636e+01	-7.071068e-01	7.071068e-01
1.602663e+01	-7.095707e-01	7.046342e-01
1.602689e+01	-7.120260e-01	7.021531e-01
1.602799e+01	-7.144727e-01	6.996633e-01
1.604067e+01	-7.169106e-01	6.971651e-01
1.604087e+01	-7.193398e-01	6.946584e-01
1.604107e+01	-7.217602e-01	6.921432e-01
1.604127e+01	-7.241719e-01	6.896195e-01
1.604147e+01	-7.265747e-01	6.870875e-01
1.604168e+01	-7.289686e-01	6.845471e-01
1.604197e+01	-7.313537e-01	6.819984e-01
1.605590e+01	-7.337299e-01	6.794413e-01
1.605613e+01	-7.360971e-01	6.768760e-01
1.605636e+01	-7.384553e-01	6.743024e-01
1.605659e+01	-7.408046e-01	6.717206e-01
1.605683e+01	-7.431448e-01	6.691306e-01
1.605705e+01	-7.454760e-01	6.665325e-01
1.605726e+01	-7.477981e-01	6.639262e-01
1.605799e+01	-7.501111e-01	6.613119e-01
1.607202e+01	-7.524149e-01	6.586895e-01
1.607219e+01	-7.547096e-01	6.560590e-01
1.607236e+01	-7.569951e-01	6.534206e-01
1.607253e+01	-7.592713e-01	6.507742e-01
1.607270e+01	-7.615383e-01	6.481199e-01
1.607287e+01	-7.637960e-01	6.454577e-01
1.607305e+01	-7.660444e-01	6.427876e-01
1.607403e+01	-7.682835e-01	6.401097e-01
1.608731e+01	-7.705132e-01	6.374240e-01
1.608747e+01	-7.727336e-01	6.347305e-01
1.608764e+01	-7.749445e-01	6.320293e-01
1.608780e+01	-7.771460e-01	6.293204e-01
1.608796e+01	-7.793380e-01	6.266038e-01
1.608813e+01	-7.815205e-01	6.238796e-01
1.608829e+01	-7.836935e-01	6.211478e-01
1.610227e+01	-7.858569e-01	6.184084e-01
1.610247e+01	-7.880108e-01	6.156615e-01
1.610267e+01	-7.901550e-01	6.129071e-01
1.610286e+01	-7.922896e-01	6.101452e-01
1.610305e+01	-7.944146e-01	6.073758e-01
1.610322e+01	-7.965299e-01	6.045991e-01
1.610338e+01	-7.986355e-01	6.018150e-01
1.610397e+01	-8.007314e-01	5.990236e-01
1.611785e+01	-8.028175e-01	5.962249e-01
1.611810e+01	-8.048938e-01	5.934189e-01
1.611829e+01	-8.069603e-01	5.906057e-01
1.611846e+01	-8.090170e-01	5.877853e-01
1.611863e+01	-8.110638e-01	5.849577e-01
1.611879e+01	-8.131008e-01	5.821230e-01
1.611894e+01	-8.151278e-01	5.792812e-01
1.611995e+01	-8.171449e-01	5.764323e-01
1.613385e+01	-8.191520e-01	5.735764e-01
1.613410e+01	-8.211492e-01	5.707136e-01
1.613433e+01	-8.231364e-01	5.678437e-01
1.613456e+01	-8.251135e-01	5.649670e-01
1.613478e+01	-8.270806e-01	5.620834e-01
1.613502e+01	-8.290376e-01	5.591929e-01
1.613521e+01	-8.309845e-01	5.562956e-01
1.613599e+01	-8.329212e-01	5.533915e-01
1.614924e+01	-8.348479e-01	5.504807e-01
1.614955e+01	-8.367643e-01	5.475632e-01
1.614985e+01	-8.386706e-01	5.446390e-01
1.615016e+01	-8.405666e-01	5.417082e-01
1.615044e+01	-8.424524e-01	5.387708e-01
1.615069e+01	-8.443279e-01	5.358268e-01
1.615095e+01	-8.461932e-01	5.328763e-01
1.615200e+01	-8.480481e-01	5.299193e-01
1.616457e+01	-8.498927e-01	5.269558e-01
1.616502e+01	-8.517269e-01	5.239859e-01
1.616540e+01	-8.535508e-01	5.210096e-01
1.616576e+01	-8.553643e-01	5.180270e-01
1.616621e+01	-8.571673e-01	5.150381e-01
1.616665e+01	-8.589599e-01	5.120429e-01
1.616697e+01	-8.607420e-01	5.090414e-01
1.616803e+01	-8.625137e-01	5.060338e-01
1.618012e+01	-8.642748e-01	5.030199e-01
1.618051e+01	-8.660254e-01	5.000000e-01
1.618093e+01	-8.677655e-01	4.969740e-01
1.618137e+01	-8.694949e-01	4.939419e-01
1.618180e+01	-8.712138e-01	4.909038e-01
1.618221e+01	-8.729221e-01	4.878597e-01
1.618256e+01	-8.746197e-01	4.848096e-01
1.619606e+01	-8.763067e-01	4.817537e-01
1.619641e+01	-8.779830e-01	4.786919e-01
1.619676e+01	-8.796486e-01	4.756242e-01
1.619709e+01	-8.813035e-01	4.725508e-01
1.619741e+01	-8.829476e-01	4.694716e-01
1.619772e+01	-8.845810e-01	4.663866e-01
1.619799e+01	-8.862036e-01	4.632960e-01
1.619827e+01	-8.878154e-01	4.601998e-01
1.621122e+01	-8.894164e-01	4.570979e-01
1.621151e+01	-8.910065e-01	4.539905e-01
1.621180e+01	-8.925858e-01	4.508775e-01
1.621210e+01	-8.941542e-01	4.477591e-01
1.621237e+01	-8.957118e-01	4.446352e-01
1.621264e+01	-8.972584e-01	4.415059e-01
1.621290e+01	-8.987940e-01	4.383711e-01
1.621401e+01	-9.003188e-01	4.352311e-01
1.622711e+01	-9.018325e-01	4.320857e-01
1.622733e+01	-9.033353e-01	4.289351e-01
1.622756e+01	-9.048271e-01	4.257793e-01
1.622779e+01	-9.063078e-01	4.226183e-01
1.622802e+01	-9.077775e-01	4.194521e-01
1.622824e+01	-9.092361e-01	4.162808e-01
1.622845e+01	-9.106837e-01	4.131044e-01
1.624295e+01	-9.121201e-01	4.099230e-01
1.624320e+01	-9.135455e-01	4.067366e-01
1.624345e+01	-9.149597e-01	4.035453e-01
1.624371e+01	-9.163627e-01	4.003490e-01
1.624397e+01	-9.177546e-01	3.971479e-01
1.624424e+01	-9.191353e-01	3.939419e-01
1.624452e+01	-9.205049e-01	3.907311e-01
1.624481e+01	-9.218632e-01	3.875156e-01
1.624601e+01	-9.232102e-01	3.842953e-01
1.625836e+01	-9.245460e-01	3.810704e-01
1.625856e+01	-9.258706e-01	3.778408e-01
1.625876e+01	-9.271839e-01	3.746066e-01
1.625896e+01	-9.284858e-01	3.713678e-01
1.625916e+01	-9.297765e-01	3.681246e-01
1.625936e+01	-9.310558e-01	3.648768e-01
1.625998e+01	-9.323238e-01	3.616246e-01
1.627396e+01	-9.335804e-01	3.583679e-01
1.627417e+01	-9.348257e-01	3.551070e-01
1.627438e+01	-9.360595e-01	3.518416e-01
1.627458e+01	-9.372820e-01	3.485720e-01
1.627480e+01	-9.384930e-01	3.452982e-01
1.627505e+01	-9.396926e-01	3.420201e-01
1.627525e+01	-9.408808e-01	3.387379e-01
1.627597e+01	-9.420575e-01	3.354516e-01
1.628994e+01	-9.432227e-01	3.321611e-01
1.629014e+01	-9.443764e-01	3.288666e-01
1.629038e+01	-9.455186e-01	3.255682e-01
1.629060e+01	-9.466493e-01	3.222657e-01
1.629080e+01	-9.477684e-01	3.189593e-01
1.629103e+01	-9.488760e-01	3.156490e-01
1.629124e+01	-9.499721e-01	3.123349e-01
1.629202e+01	-9.510565e-01	3.090170e-01
1.630546e+01	-9.521294e-01	3.056953e-01
1.630566e+01	-9.531907e-01	3.023699e-01
1.630585e+01	-9.542403e-01	2.990408e-01
1.630606e+01	-9.552784e-01	2.957081e-01
1.630627e+01	-9.563048e-01	2.923717e-01
1.630649e+01	-9.573195e-01	2.890318e-01
1.630670e+01	-9.583226e-01	2.856884e-01
1.632104e+01	-9.593140e-01	2.823415e-01
1.632127e+01	-9.602937e-01	2.789911e-01
1.632151e+01	-9.612617e-01	2.756374e-01
1.632175e+01	-9.622180e-01	2.722802e-01
1.632200e+01	-9.631626e-01	2.689198e-01
1.632223e+01	-9.640954e-01	2.655561e-01
1.632246e+01	-9.650165e-01	2.621892e-01
1.632277e+01	-9.659258e-01	2.588190e-01
1.633617e+01	-9.668234e-01	2.554458e-01
1.633644e+01	-9.677092e-01	2.520694e-01
1.633668e+01	-9.685832e-01	2.486899e-01
1.633692e+01	-9.694453e-01	2.453074e-01
1.633715e+01	-9.702957e-01	2.419219e-01
1.633736e+01	-9.711343e-01	2.385335e-01
1.633755e+01	-9.719610e-01	2.351421e-01
1.633799e+01	-9.727759e-01	2.317479e-01
1.635132e+01	-9.735789e-01	2.283509e-01
1.635160e+01	-9.743701e-01	2.249511e-01
1.635186e+01	-9.751494e-01	2.215485e-01
1.635213e+01	-9.759168e-01	2.181432e-01
1.635235e+01	-9.766723e-01	2.147353e-01
1.635257e+01	-9.774159e-01	2.113248e-01
1.635280e+01	-9.781476e-01	2.079117e-01
1.636664e+01	-9.788674e-01	2.044961e-01
1.636705e+01	-9.795752e-01	2.010779e-01
1.636741e+01	-9.802712e-01	1.976573e-01
1.636773e+01	-9.809552e-01	1.942344e-01
1.636804e+01	-9.816272e-01	1.908090e-01
1.636839e+01	-9.822873e-01	1.873813e-01
1.636868e+01	-9.829353e-01	1.839514e-01
1.636896e+01	-9.835715e-01	1.805191e-01
1.637007e+01	-9.841956e-01	1.770847e-01
1.638182e+01	-9.848078e-01	1.736482e-01
1.638219e+01	-9.854079e-01	1.702095e-01
1.638258e+01	-9.859960e-01	1.667687e-01
1.638299e+01	-9.865722e-01	1.633260e-01
1.638339e+01	-9.871363e-01	1.598812e-01
1.638374e+01	-9.876883e-01	1.564345e-01
1.638414e+01	-9.882284e-01	1.529858e-01
1.639710e+01	-9.887564e-01	1.495353e-01
1.639749e+01	-9.892723e-01	1.460830e-01
1.639791e+01	-9.897762e-01	1.426289e-01
1.639829e+01	-9.902681e-01	1.391731e-01
1.639861e+01	-9.907478e-01	1.357156e-01
1.639894e+01	-9.912155e-01	1.322564e-01
1.639935e+01	-9.916712e-01	1.287956e-01
1.640009e+01	-9.921147e-01	1.253332e-01
1.641295e+01	-9.925462e-01	1.218693e-01
1.641327e+01	-9.929655e-01	1.184040e-01
1.641361e+01	-9.933728e-01	1.149372e-01
1.641395e+01	-9.937679e-01	1.114689e-01
1.641431e+01	-9.941510e-01	1.079994e-01
1.641470e+01	-9.945219e-01	1.045285e-01
1.641508e+01	-9.948807e-01	1.010563e-01
1.641620e+01	-9.952274e-01	9.758290e-02
1.642894e+01	-9.955620e-01	9.410831e-02
1.642933e+01	-9.958844e-01	9.063258e-02
1.642973e+01	-9.961947e-01	8.715574e-02
1.643014e+01	-9.964929e-01	8.367784e-02
1.643049e+01	-9.967789e-01	8.019892e-02
1.643082e+01	-9.970528e-01	7.671903e-02
1.643115e+01	-9.973145e-01	7.323820e-02
1.643207e+01	-9.975641e-01	6.975647e-02
1.644500e+01	-9.978015e-01	6.627390e-02
1.644541e+01	-9.980267e-01	6.279052e-02
1.644573e+01	-9.982398e-01	5.930637e-02
1.644603e+01	-9.984408e-01	5.582150e-02
1.644632e+01	-9.986295e-01	5.233596e-02
1.644662e+01	-9.988061e-01	4.884977e-02
1.644691e+01	-9.989706e-01	4.536299e-02
1.644802e+01	-9.991228e-01	4.187565e-02
1.646029e+01	-9.992629e-01	3.838781e-02
1.646054e+01	-9.993908e-01	3.489950e-02
1.646081e+01	-9.995066e-01	3.141076e-02
1.646107e+01	-9.996101e-01	2.792164e-02
1.646132e+01	-9.997015e-01	2.443218e-02
1.646157e+01	-9.997807e-01	2.094242e-02
1.646206e+01	-9.998477e-01	1.745241e-02
1.647616e+01	-9.999025e-01	1.396218e-02
1.647641e+01	-9.999452e-01	1.047178e-02
1.647668e+01	-9.999756e-01	6.981260e-03
1.647695e+01	-9.999939e-01	3.490651e-03
